dataset,method,seed,n_samples,n_context,n_behavior,anomaly_rate,auroc,auprc,nan_rate,runtime_sec,timestamp
wbc,CVAE,456,378,15,15,0.2282608695652173,0.9865861837692824,0.959091529588424,0.0,0.9857842922210692,2026-02-02T23:49:11.852856
wbc,CWAE-MMD-IF,456,378,15,15,0.2282608695652173,0.9711602951039572,0.9213008023722312,0.0,1.622025728225708,2026-02-02T23:49:13.483687
wbc,CWAE-MMD-CRPS,456,378,15,15,0.2282608695652173,0.9818913480885312,0.9509474452549052,0.0,1.7064557075500488,2026-02-02T23:49:15.199717
wbc,CWAE-MMD-Huber,456,378,15,15,0.2282608695652173,0.977867203219316,0.9429732601575253,0.0,1.924920558929444,2026-02-02T23:49:17.134672
wbc,CWAE-MMD-DIF-Dual,456,378,15,15,0.2282608695652173,0.9577464788732394,0.9256629206706608,0.0,4.232266187667847,2026-02-02T23:49:21.377487
wbc,CWAE-MMD-IF-Dual,456,378,15,15,0.2282608695652173,0.9691482226693496,0.9311576576702564,0.0,2.164368391036988,2026-02-02T23:49:23.558986
wbc,CWAE-MMD-IF-Latent,456,378,15,15,0.2282608695652173,0.9014084507042252,0.8467203235333753,0.0,2.196765184402466,2026-02-02T23:49:25.769432
vowels,IF,42,1456,6,6,0.1510574018126888,0.6711743772241993,0.2736614268713891,0.0,0.2374651432037353,2026-02-02T23:49:26.017880
vowels,IF-concat,42,1456,6,6,0.1510574018126888,0.7654804270462633,0.3531410314435826,0.0,0.2448828220367431,2026-02-02T23:49:26.271293
vowels,DIF,42,1456,6,6,0.1510574018126888,0.8531672597864769,0.5092562888282651,0.0,1.3850116729736328,2026-02-02T23:49:27.668441
vowels,CVAE,42,1456,6,6,0.1510574018126888,0.8094661921708185,0.5314573827565197,0.0,2.636739492416382,2026-02-02T23:49:30.318974
vowels,CWAE-MMD-IF,42,1456,6,6,0.1510574018126888,0.9032740213523132,0.6688988276655088,0.0,6.463300704956055,2026-02-02T23:49:36.791858
vowels,CWAE-MMD-CRPS,42,1456,6,6,0.1510574018126888,0.9148042704626336,0.6634531647745469,0.0,5.731856346130371,2026-02-02T23:49:42.532255
vowels,CWAE-MMD-Huber,42,1456,6,6,0.1510574018126888,0.8906049822064057,0.5881513483911769,0.0,5.941403150558472,2026-02-02T23:49:48.483824
vowels,CWAE-MMD-DIF-Dual,42,1456,6,6,0.1510574018126888,0.9070462633451958,0.7072351526978633,0.0,9.522907495498655,2026-02-02T23:49:58.018965
vowels,CWAE-MMD-IF-Dual,42,1456,6,6,0.1510574018126888,0.8898932384341638,0.6451106598212779,0.0,6.7740912437438965,2026-02-02T23:50:04.809337
vowels,CWAE-MMD-IF-Latent,42,1456,6,6,0.1510574018126888,0.6937366548042705,0.3255787895933848,0.0,6.031860828399658,2026-02-02T23:50:10.851866
vowels,IF,123,1456,6,6,0.1510574018126888,0.6535943060498222,0.2592383716543289,0.0,0.2458651065826416,2026-02-02T23:50:11.108256
vowels,IF-concat,123,1456,6,6,0.1510574018126888,0.7358718861209964,0.3260841549259592,0.0,0.2385094165802002,2026-02-02T23:50:11.357240
vowels,DIF,123,1456,6,6,0.1510574018126888,0.8398576512455516,0.4542720203601684,0.0,1.449744701385498,2026-02-02T23:50:12.818757
vowels,CVAE,123,1456,6,6,0.1510574018126888,0.8552313167259786,0.6578282618837816,0.0,2.694830656051636,2026-02-02T23:50:15.526433
vowels,CWAE-MMD-IF,123,1456,6,6,0.1510574018126888,0.9098220640569396,0.6707924897291371,0.0,5.905356168746948,2026-02-02T23:50:21.445583
vowels,CWAE-MMD-CRPS,123,1456,6,6,0.1510574018126888,0.9446975088967972,0.7825212336406501,0.0,6.120713710784912,2026-02-02T23:50:27.577536
vowels,CWAE-MMD-Huber,123,1456,6,6,0.1510574018126888,0.9140925266903916,0.6981314944238344,0.0,6.250526428222656,2026-02-02T23:50:33.837607
vowels,CWAE-MMD-DIF-Dual,123,1456,6,6,0.1510574018126888,0.8738790035587187,0.5749176665145096,0.0,7.544568300247192,2026-02-02T23:50:41.391377
vowels,CWAE-MMD-IF-Dual,123,1456,6,6,0.1510574018126888,0.8708896797153025,0.5738893061640021,0.0,5.1825478076934814,2026-02-02T23:50:46.588094
vowels,CWAE-MMD-IF-Latent,123,1456,6,6,0.1510574018126888,0.7202846975088968,0.3383619135257431,0.0,5.347329616546631,2026-02-02T23:50:51.944492
vowels,IF,456,1456,6,6,0.1510574018126888,0.661423487544484,0.2677844387169545,0.0,0.2108683586120605,2026-02-02T23:50:52.163736
vowels,IF-concat,456,1456,6,6,0.1510574018126888,0.7565836298932385,0.3753419101556425,0.0,0.1874091625213623,2026-02-02T23:50:52.358416
vowels,DIF,456,1456,6,6,0.1510574018126888,0.8358718861209964,0.4599254388729437,0.0,1.3553504943847656,2026-02-02T23:50:53.722407
vowels,CVAE,456,1456,6,6,0.1510574018126888,0.8494661921708185,0.5283671088135348,0.0,2.318610668182373,2026-02-02T23:50:56.051591
vowels,CWAE-MMD-IF,456,1456,6,6,0.1510574018126888,0.9043416370106762,0.6670854321470401,0.0,4.984431028366089,2026-02-02T23:51:01.046860
vowels,CWAE-MMD-CRPS,456,1456,6,6,0.1510574018126888,0.9145907473309608,0.7912756353727799,0.0,5.578265190124512,2026-02-02T23:51:06.635424
vowels,CWAE-MMD-Huber,456,1456,6,6,0.1510574018126888,0.8923131672597864,0.6836616925257328,0.0,5.347494840621948,2026-02-02T23:51:11.994801
vowels,CWAE-MMD-DIF-Dual,456,1456,6,6,0.1510574018126888,0.8651957295373666,0.6228661460912213,0.0,7.376047611236572,2026-02-02T23:51:19.381602
vowels,CWAE-MMD-IF-Dual,456,1456,6,6,0.1510574018126888,0.8231316725978648,0.5094812220792272,0.0,5.625971078872681,2026-02-02T23:51:25.021614
vowels,CWAE-MMD-IF-Latent,456,1456,6,6,0.1510574018126888,0.6926690391459074,0.3046517376400278,0.0,7.093692779541016,2026-02-02T23:51:32.126207
saml,IF,42,100000,5,2,0.0066643457502362,0.5211137647764781,0.00962972922264,0.0,0.8418362140655518,2026-02-02T23:51:33.013517
saml,IF-concat,42,100000,5,2,0.0066643457502362,0.7005604954748612,0.0175821237539563,0.0,0.7459244728088379,2026-02-02T23:51:33.775114
saml,DIF,42,100000,5,2,0.0066643457502362,0.6810911147960194,0.0238807232720449,0.0,4.948318004608154,2026-02-02T23:51:38.755142
saml,CVAE,42,100000,5,2,0.0066643457502362,0.6220149066911973,0.0208320822509458,0.0,164.51960349082947,2026-02-02T23:54:23.297818
saml,CWAE-MMD-IF,42,100000,5,2,0.0066643457502362,0.6576200632047293,0.0168264611936812,0.0,323.7203760147095,2026-02-02T23:59:47.041634
saml,CWAE-MMD-CRPS,42,100000,5,2,0.0066643457502362,0.6307373162724903,0.0153122610166518,0.0,309.18239760398865,2026-02-03T00:04:56.247057
saml,CWAE-MMD-Huber,42,100000,5,2,0.0066643457502362,0.638177024057104,0.016169210729579,0.0,300.1011095046997,2026-02-03T00:09:56.367098
saml,CWAE-MMD-DIF-Dual,42,100000,5,2,0.0066643457502362,0.658769562790364,0.0218184235297904,0.0,305.8906760215759,2026-02-03T00:15:02.277747
saml,CWAE-MMD-IF-Dual,42,100000,5,2,0.0066643457502362,0.6571109804205827,0.0197262812147185,0.0,321.3776557445526,2026-02-03T00:20:23.681175
saml,CWAE-MMD-IF-Latent,42,100000,5,2,0.0066643457502362,0.6018006771828536,0.021264623930935,0.0,377.22585344314575,2026-02-03T00:26:40.932812
saml,IF,123,100000,5,2,0.0066643457502362,0.5071615337421937,0.0093283968795204,0.0,0.826092004776001,2026-02-03T00:26:41.796662
saml,IF-concat,123,100000,5,2,0.0066643457502362,0.7004314032899639,0.0182073905423543,0.0,0.7720139026641846,2026-02-03T00:26:42.583893
saml,DIF,123,100000,5,2,0.0066643457502362,0.6835851533899122,0.0239619435732073,0.0,5.041194915771484,2026-02-03T00:26:47.645771
saml,CVAE,123,100000,5,2,0.0066643457502362,0.6376830736419539,0.0161815882391667,0.0,133.91681504249573,2026-02-03T00:29:01.584834
saml,CWAE-MMD-IF,123,100000,5,2,0.0066643457502362,0.6511222986853147,0.0267838220627373,0.0,338.0266606807709,2026-02-03T00:34:39.643770
saml,CWAE-MMD-CRPS,123,100000,5,2,0.0066643457502362,0.6166012549778022,0.0161139771930232,0.0,331.38106417655945,2026-02-03T00:40:11.054922
saml,CWAE-MMD-Huber,123,100000,5,2,0.0066643457502362,0.645861652036219,0.0134704546388124,0.0,353.23897671699524,2026-02-03T00:46:04.317301
saml,CWAE-MMD-DIF-Dual,123,100000,5,2,0.0066643457502362,0.6571978514277856,0.0299324598916565,0.0,369.3712501525879,2026-02-03T00:52:13.712773
saml,CWAE-MMD-IF-Dual,123,100000,5,2,0.0066643457502362,0.655629315994503,0.0258762108892184,0.0,381.9439992904663,2026-02-03T00:58:35.688956
saml,CWAE-MMD-IF-Latent,123,100000,5,2,0.0066643457502362,0.6391210223353767,0.0200793458309173,0.0,397.7662479877472,2026-02-03T01:05:13.484990
saml,IF,456,100000,5,2,0.0066643457502362,0.5123993884281093,0.0100639740134847,0.0,0.7192683219909668,2026-02-03T01:05:14.256945
saml,IF-concat,456,100000,5,2,0.0066643457502362,0.707956487526818,0.0183237593786492,0.0,0.7033741474151611,2026-02-03T01:05:14.978347
saml,DIF,456,100000,5,2,0.0066643457502362,0.6837379716348414,0.0240942786315973,0.0,5.225852489471436,2026-02-03T01:05:20.232117
saml,CVAE,456,100000,5,2,0.0066643457502362,0.5936927165105728,0.016033247442161,0.0,182.32116270065308,2026-02-03T01:08:22.584830
saml,CWAE-MMD-IF,456,40000,5,2,0.0052284327150504,0.6898415479318997,0.0479722853394153,0.0,259.412127494812,2026-02-03T01:14:39.231528
saml,CWAE-MMD-CRPS,456,40000,5,2,0.0052284327150504,0.6397926834355316,0.0509797245413955,0.0,210.6098589897156,2026-02-03T01:18:09.862583
saml,CWAE-MMD-Huber,456,40000,5,2,0.0052284327150504,0.6347974804988945,0.0933659792630333,0.0,206.1295998096466,2026-02-03T01:21:36.011079
saml,CWAE-MMD-DIF-Dual,456,40000,5,2,0.0052284327150504,0.701104218436217,0.0547786507879182,0.0,211.27624082565308,2026-02-03T01:25:07.305915
saml,CWAE-MMD-IF-Dual,456,40000,5,2,0.0052284327150504,0.702796598554326,0.0650491791879683,0.0,234.75031065940857,2026-02-03T01:29:02.080244
saml,CWAE-MMD-IF-Latent,456,40000,5,2,0.0052284327150504,0.6749438356246016,0.0874410402710858,0.0,234.6283707618713,2026-02-03T01:32:56.728479
paysim,IF,42,40000,3,7,0.5636925188743994,0.7876787053279656,0.8358442709929237,0.0,0.5716321468353271,2026-02-03T01:33:15.305254
paysim,IF-concat,42,40000,3,7,0.5636925188743994,0.8443601873440398,0.8601685901116929,0.0,0.5877883434295654,2026-02-03T01:33:15.912128
paysim,DIF,42,40000,3,7,0.5636925188743994,0.7756718482561621,0.784154445956079,0.0,3.5484619140625,2026-02-03T01:33:19.490788
paysim,CVAE,42,40000,3,7,0.5636925188743994,0.8830577723545553,0.9171832576581436,0.0,77.92899203300476,2026-02-03T01:34:37.445008
paysim,CWAE-MMD-IF,42,40000,3,7,0.5636925188743994,0.9095115631110116,0.9382684906221364,0.0,205.3078072071076,2026-02-03T01:38:02.775330
paysim,CWAE-MMD-CRPS,42,40000,3,7,0.5636925188743994,0.8998213964244923,0.9251904639480308,0.0,230.79464292526245,2026-02-03T01:41:53.593636
paysim,CWAE-MMD-Huber,42,40000,3,7,0.5636925188743994,0.9077541521179804,0.934246821138387,0.0,209.049729347229,2026-02-03T01:45:22.668921
paysim,CWAE-MMD-DIF-Dual,42,40000,3,7,0.5636925188743994,0.8995211476658292,0.9322226972240168,0.0,219.8481719493866,2026-02-03T01:49:02.542308
paysim,CWAE-MMD-IF-Dual,42,40000,3,7,0.5636925188743994,0.8954987987847012,0.9294812980094748,0.0,199.0114748477936,2026-02-03T01:52:21.585016
paysim,CWAE-MMD-IF-Latent,42,40000,3,7,0.5636925188743994,0.7784125950025589,0.8117087371027487,0.0,194.67933320999143,2026-02-03T01:55:36.290603
paysim,IF,123,40000,3,7,0.5636925188743994,0.7895216554225652,0.8368301701817853,0.0,0.5767924785614014,2026-02-03T01:55:36.898154
paysim,IF-concat,123,40000,3,7,0.5636925188743994,0.846618469424301,0.8583191192045216,0.0,0.6286134719848633,2026-02-03T01:55:37.549817
paysim,DIF,123,40000,3,7,0.5636925188743994,0.7753105575994472,0.7845118381664862,0.0,4.015359163284302,2026-02-03T01:55:41.590429
paysim,CVAE,123,40000,3,7,0.5636925188743994,0.8755638307198419,0.9074013645001516,0.0,75.15959858894348,2026-02-03T01:56:56.777102
paysim,CWAE-MMD-IF,123,40000,3,7,0.5636925188743994,0.9086825463324192,0.9339384517244164,0.0,170.70982217788696,2026-02-03T01:59:47.513082
paysim,CWAE-MMD-CRPS,123,40000,3,7,0.5636925188743994,0.8904209824313296,0.9259959015613892,0.0,168.21026349067688,2026-02-03T02:02:35.746482
paysim,CWAE-MMD-Huber,123,40000,3,7,0.5636925188743994,0.9059289189219368,0.9327647631710232,0.0,161.00146389007568,2026-02-03T02:05:16.772351
paysim,CWAE-MMD-DIF-Dual,123,40000,3,7,0.5636925188743994,0.9105815297099652,0.9371481026196092,0.0,169.77802991867063,2026-02-03T02:08:06.574283
paysim,CWAE-MMD-IF-Dual,123,40000,3,7,0.5636925188743994,0.8964085184303916,0.9219471757229372,0.0,165.02961826324463,2026-02-03T02:10:51.630856
paysim,CWAE-MMD-IF-Latent,123,40000,3,7,0.5636925188743994,0.774215825649323,0.7977055390856649,0.0,160.05960869789124,2026-02-03T02:13:31.713261
paysim,IF,456,40000,3,7,0.5636925188743994,0.7906920720479802,0.8307596379690165,0.0,0.4827022552490234,2026-02-03T02:13:32.222747
paysim,IF-concat,456,40000,3,7,0.5636925188743994,0.835332134675014,0.8519105161614895,0.0,0.4916591644287109,2026-02-03T02:13:32.733915
paysim,DIF,456,40000,3,7,0.5636925188743994,0.7827374623207057,0.7946338715534904,0.0,3.467207193374634,2026-02-03T02:13:36.225047
paysim,CVAE,456,40000,3,7,0.5636925188743994,0.8611848916188365,0.9003776360517965,0.0,65.73755168914795,2026-02-03T02:14:41.986972
paysim,CWAE-MMD-IF,456,40000,3,7,0.5636925188743994,0.9194386669797864,0.9458898035412944,0.0,161.10590624809265,2026-02-03T02:17:23.116919
paysim,CWAE-MMD-CRPS,456,40000,3,7,0.5636925188743994,0.9043343214382844,0.9332829321408556,0.0,171.87908625602722,2026-02-03T02:20:15.020245
paysim,CWAE-MMD-Huber,456,40000,3,7,0.5636925188743994,0.9205910985589916,0.9417079289140003,0.0,166.00471234321594,2026-02-03T02:23:01.052117
paysim,CWAE-MMD-DIF-Dual,456,40000,3,7,0.5636925188743994,0.9184691504072944,0.9442328358313942,0.0,165.75107550621033,2026-02-03T02:25:46.827108
paysim,CWAE-MMD-IF-Dual,456,40000,3,7,0.5636925188743994,0.9140321303329372,0.9416215851936032,0.0,159.54314470291138,2026-02-03T02:28:26.398791
paysim,CWAE-MMD-IF-Latent,456,40000,3,7,0.5636925188743994,0.7812595090664648,0.8136794200878004,0.0,162.62863993644714,2026-02-03T02:31:09.053044
creditcard,IF,42,40000,2,28,0.058620278803765,0.949717181009299,0.7645839123551289,0.0,0.669506311416626,2026-02-03T02:31:12.926612
creditcard,IF-concat,42,40000,2,28,0.058620278803765,0.9469697671283764,0.7156957777521847,0.0,0.5892062187194824,2026-02-03T02:31:13.532801
creditcard,DIF,42,40000,2,28,0.058620278803765,0.945203756239562,0.6447528174920415,0.0,3.8518223762512207,2026-02-03T02:31:17.403859
creditcard,CVAE,42,40000,2,28,0.058620278803765,0.9535234296780382,0.8115396077358232,0.0,90.5533492565155,2026-02-03T02:32:47.979402
creditcard,CWAE-MMD-IF,42,40000,2,28,0.058620278803765,0.9555809031068416,0.8729847579503749,0.0,258.7089321613312,2026-02-03T02:37:06.710582
creditcard,CWAE-MMD-CRPS,42,40000,2,28,0.058620278803765,0.9523466464572252,0.8535456455052047,0.0,259.093980550766,2026-02-03T02:41:25.823703
creditcard,CWAE-MMD-Huber,42,40000,2,28,0.058620278803765,0.9529248124401252,0.8597423708308348,0.0,304.93631076812744,2026-02-03T02:46:30.779853
creditcard,CWAE-MMD-DIF-Dual,42,40000,2,28,0.058620278803765,0.9588322667810908,0.8576728787801726,0.0,224.23271131515503,2026-02-03T02:50:15.034806
creditcard,CWAE-MMD-IF-Dual,42,40000,2,28,0.058620278803765,0.9592839951308004,0.8606155121894475,0.0,190.4431843757629,2026-02-03T02:53:25.502869
creditcard,CWAE-MMD-IF-Latent,42,40000,2,28,0.058620278803765,0.9513005454696998,0.7069470538065247,0.0,179.68094992637634,2026-02-03T02:56:25.201654
creditcard,IF,123,40000,2,28,0.058620278803765,0.9461406552427756,0.7262271222460686,0.0,0.5165200233459473,2026-02-03T02:56:25.752751
creditcard,IF-concat,123,40000,2,28,0.058620278803765,0.9488831814023746,0.7449790948347805,0.0,0.5420386791229248,2026-02-03T02:56:26.310479
creditcard,DIF,123,40000,2,28,0.058620278803765,0.9470134993717992,0.6715576190342045,0.0,3.687518358230591,2026-02-03T02:56:30.017122
creditcard,CVAE,123,40000,2,28,0.058620278803765,0.9481901539683668,0.8356736183253483,0.0,79.24725008010864,2026-02-03T02:57:49.285768
creditcard,CWAE-MMD-IF,123,40000,2,28,0.058620278803765,0.9542252035607306,0.8654056231609574,0.0,202.387690782547,2026-02-03T03:01:11.689960
creditcard,CWAE-MMD-CRPS,123,40000,2,28,0.058620278803765,0.9573896172451156,0.8715357668443817,0.0,237.6633038520813,2026-02-03T03:05:09.370806
creditcard,CWAE-MMD-Huber,123,40000,2,28,0.058620278803765,0.96197687233169,0.8676182223537359,0.0,234.23508310318,2026-02-03T03:09:03.625564
creditcard,CWAE-MMD-DIF-Dual,123,40000,2,28,0.058620278803765,0.9593508797383884,0.8622864723768171,0.0,314.6422917842865,2026-02-03T03:14:18.286345
creditcard,CWAE-MMD-IF-Dual,123,40000,2,28,0.058620278803765,0.9597864014331828,0.8385030096024451,0.0,285.8276352882385,2026-02-03T03:19:04.135724
creditcard,CWAE-MMD-IF-Latent,123,40000,2,28,0.058620278803765,0.95614607804096,0.7639414009263028,0.0,257.307633638382,2026-02-03T03:23:21.462350
creditcard,IF,456,40000,2,28,0.058620278803765,0.9514644127582904,0.7663392572562749,0.0,0.5740242004394531,2026-02-03T03:23:22.075238
creditcard,IF-concat,456,40000,2,28,0.058620278803765,0.9518821843072248,0.7412830234935353,0.0,0.5661516189575195,2026-02-03T03:23:22.660340
creditcard,DIF,456,40000,2,28,0.058620278803765,0.9476666532897452,0.6723176796884144,0.0,3.845579862594605,2026-02-03T03:23:26.524830
creditcard,CVAE,456,40000,2,28,0.058620278803765,0.95434585310288,0.8129476823408721,0.0,114.56982922554016,2026-02-03T03:25:21.114364
creditcard,CWAE-MMD-IF,456,40000,2,28,0.058620278803765,0.9616699748822576,0.8593807811617284,0.0,265.75563192367554,2026-02-03T03:29:46.888691
creditcard,CWAE-MMD-CRPS,456,40000,2,28,0.058620278803765,0.9587396573244304,0.864982649879158,0.0,257.2454209327698,2026-02-03T03:34:04.153872
creditcard,CWAE-MMD-Huber,456,40000,2,28,0.058620278803765,0.9619390568035536,0.8658948591524215,0.0,232.09126830101013,2026-02-03T03:37:56.262882
creditcard,CWAE-MMD-DIF-Dual,456,40000,2,28,0.058620278803765,0.959324383143844,0.850286446010653,0.0,232.4769501686096,2026-02-03T03:41:48.759247
creditcard,CWAE-MMD-IF-Dual,456,40000,2,28,0.058620278803765,0.9583028493871826,0.8501206252875112,0.0,230.47172451019287,2026-02-03T03:45:39.253497
creditcard,CWAE-MMD-IF-Latent,456,40000,2,28,0.058620278803765,0.948680212343194,0.7548283224840806,0.0,237.5958125591278,2026-02-03T03:49:36.868085
ieee_cis,IF,42,40000,11,31,0.8423562984101101,0.6082687334814689,0.8879748871667876,0.0,0.5244450569152832,2026-02-03T03:50:04.357858
ieee_cis,IF-concat,42,40000,11,31,0.8423562984101101,0.6522065696958347,0.9064270891078032,0.0,0.5622732639312744,2026-02-03T03:50:04.953791
ieee_cis,DIF,42,40000,11,31,0.8423562984101101,0.5896024671961557,0.8648340518497007,0.0,3.3663313388824463,2026-02-03T03:50:08.355971
ieee_cis,CVAE,42,40000,11,31,0.8423562984101101,0.5687249361954794,0.8728754822690439,0.0,55.201940059661865,2026-02-03T03:51:03.591897
ieee_cis,CWAE-MMD-IF,42,40000,11,31,0.8423562984101101,0.5974238453502743,0.8876977738158165,0.0,107.84814190864564,2026-02-03T03:52:51.470231
ieee_cis,CWAE-MMD-CRPS,42,40000,11,31,0.8423562984101101,0.6454485261724843,0.9000553137597458,0.0,111.77655339241028,2026-02-03T03:54:43.278763
ieee_cis,CWAE-MMD-Huber,42,40000,11,31,0.8423562984101101,0.6289979549288387,0.8960091378238482,0.0,117.38706159591676,2026-02-03T03:56:40.697559
ieee_cis,CWAE-MMD-DIF-Dual,42,40000,11,31,0.8423562984101101,0.6096479040720719,0.8884300292762233,0.0,114.10881972312929,2026-02-03T03:58:34.838447
ieee_cis,CWAE-MMD-IF-Dual,42,40000,11,31,0.8423562984101101,0.5980131225514234,0.8828058651497832,0.0,118.1276843547821,2026-02-03T04:00:33.000295
ieee_cis,CWAE-MMD-IF-Latent,42,40000,11,31,0.8423562984101101,0.5531109144329907,0.8577882197780479,0.0,112.50297594070436,2026-02-03T04:02:25.537064
ieee_cis,IF,123,40000,11,31,0.8423562984101101,0.6091855669830859,0.8914676031068554,0.0,0.4896113872528076,2026-02-03T04:02:26.077009
ieee_cis,IF-concat,123,40000,11,31,0.8423562984101101,0.6402085076757468,0.9021998883912836,0.0,0.5078821182250977,2026-02-03T04:02:26.614246
ieee_cis,DIF,123,40000,11,31,0.8423562984101101,0.5903193415493859,0.8655940379767053,0.0,3.321054458618164,2026-02-03T04:02:29.969267
ieee_cis,CVAE,123,40000,11,31,0.8423562984101101,0.5263001252468265,0.8520781917530162,0.0,53.71635031700134,2026-02-03T04:03:23.717101
ieee_cis,CWAE-MMD-IF,123,40000,11,31,0.8423562984101101,0.5820577091050502,0.8793252253986443,0.0,109.34741520881651,2026-02-03T04:05:13.096538
ieee_cis,CWAE-MMD-CRPS,123,40000,11,31,0.8423562984101101,0.6368309407881758,0.901555964048156,0.0,123.24639678001404,2026-02-03T04:07:16.375629
ieee_cis,CWAE-MMD-Huber,123,40000,11,31,0.8423562984101101,0.6003409524057679,0.8866320638657814,0.0,108.73648428916933,2026-02-03T04:09:05.144374
ieee_cis,CWAE-MMD-DIF-Dual,123,100000,11,31,0.1161556603773584,0.5862775345760098,0.1919351607374102,0.0,704.5887491703033,2026-02-03T04:11:24.908124
ieee_cis,CWAE-MMD-IF-Latent,123,40000,11,31,0.8423562984101101,0.5446823437892914,0.8544123611806466,0.0,110.0041024684906,2026-02-03T04:14:44.323931
ieee_cis,IF,456,40000,11,31,0.8423562984101101,0.6011697425583691,0.8865542594456037,0.0,0.5060343742370605,2026-02-03T04:14:44.876443
ieee_cis,IF-concat,456,40000,11,31,0.8423562984101101,0.633237739657031,0.9025326301028076,0.0,0.5304625034332275,2026-02-03T04:14:45.436980
ieee_cis,DIF,456,40000,11,31,0.8423562984101101,0.57706291667829,0.8616079633965342,0.0,3.3258626461029053,2026-02-03T04:14:48.794861
ieee_cis,CVAE,456,40000,11,31,0.8423562984101101,0.5889146089772102,0.8860161349896464,0.0,52.96828651428223,2026-02-03T04:15:41.796295
ieee_cis,CWAE-MMD-IF,456,40000,11,31,0.8423562984101101,0.5974248340389129,0.8901129000184383,0.0,112.53300952911376,2026-02-03T04:17:34.361503
ieee_cis,CWAE-MMD-CRPS,456,40000,11,31,0.8423562984101101,0.6332153815272489,0.9009877594377336,0.0,117.0198781490326,2026-02-03T04:19:31.414561
ieee_cis,CWAE-MMD-Huber,456,40000,11,31,0.8423562984101101,0.6083715570998789,0.8927596835754024,0.0,108.44524693489076,2026-02-03T04:21:19.891186
ieee_cis,CWAE-MMD-DIF-Dual,456,40000,11,31,0.8423562984101101,0.6121899852574009,0.8888498530798045,0.0,118.40183424949646,2026-02-03T04:23:18.325017
ieee_cis,CWAE-MMD-IF-Dual,123,100000,11,31,0.1161556603773584,0.5698532048328177,0.1649459118762491,0.0,730.1177315711975,2026-02-03T04:23:35.056326
ieee_cis,CWAE-MMD-IF-Dual,456,40000,11,31,0.8423562984101101,0.6097182886911002,0.8886280046021545,0.0,114.51968836784364,2026-02-03T04:25:12.880672
ieee_cis,CWAE-MMD-IF-Latent,456,40000,11,31,0.8423562984101101,0.5566253834093866,0.8615491121557957,0.0,109.68705797195436,2026-02-03T04:27:02.600325
ieee_cis,CWAE-MMD-IF-Latent,123,100000,11,31,0.11615566037735849,0.5056307324658034,0.12718885690832063,0.0,442.069397687912,2026-02-03T04:30:57.150378
ieee_cis,IF,456,100000,11,31,0.11615566037735849,0.6062197032926184,0.17706512413299708,0.0,0.650977611541748,2026-02-03T04:30:57.880214
ieee_cis,IF-concat,456,100000,11,31,0.11615566037735849,0.6121669494938776,0.19242689019176287,0.0,0.7313721179962158,2026-02-03T04:30:58.635214
ieee_cis,DIF,456,100000,11,31,0.11615566037735849,0.5629858225851546,0.15444012859134934,0.0,4.527864933013916,2026-02-03T04:31:03.189161
ieee_cis,CVAE,456,100000,11,31,0.11615566037735849,0.5951367632487077,0.1738195607983321,0.0,142.6520276069641,2026-02-03T04:33:25.866256
ieee_cis,CWAE-MMD-IF,456,100000,11,31,0.11615566037735849,0.6242245979543186,0.19791595300478734,0.0,308.43750762939453,2026-02-03T04:38:34.328067
ieee_cis,CWAE-MMD-CRPS,456,100000,11,31,0.11615566037735849,0.6413296947211397,0.22049027028010193,0.0,326.38801169395447,2026-02-03T04:44:00.740220
ieee_cis,CWAE-MMD-Huber,456,100000,11,31,0.11615566037735849,0.6078522457136444,0.19485822585396828,0.0,314.85262155532837,2026-02-03T04:49:15.618217
ieee_cis,CWAE-MMD-DIF-Dual,456,100000,11,31,0.11615566037735849,0.6009907745543555,0.20646595697280842,0.0,322.2755982875824,2026-02-03T04:54:37.917729
ieee_cis,CWAE-MMD-IF-Dual,456,100000,11,31,0.11615566037735849,0.5935142596591242,0.18057062543207764,0.0,313.99974036216736,2026-02-03T04:59:51.942268
ieee_cis,CWAE-MMD-IF-Latent,456,100000,11,31,0.11615566037735849,0.5284524127429681,0.134232516242906,0.0,311.2211067676544,2026-02-03T05:05:03.186820
paysim,IF,42,100000,3,7,0.0057734421660362335,0.5260456944885588,0.01806099554048447,0.0,0.6226418018341064,2026-02-03T05:05:03.858394
paysim,IF-concat,42,100000,3,7,0.0057734421660362335,0.696624742794802,0.013496980120313333,0.0,0.7163395881652832,2026-02-03T05:05:04.595018
paysim,DIF,42,100000,3,7,0.0057734421660362335,0.7603891911673318,0.07377646079888667,0.0,4.274602174758911,2026-02-03T05:05:08.896176
paysim,CVAE,42,100000,3,7,0.0057734421660362335,0.7832735489483933,0.09908097879131993,0.0,142.46363973617554,2026-02-03T05:07:31.388349
paysim,CWAE-MMD-IF,42,100000,3,7,0.0057734421660362335,0.788234674713104,0.07631740233012757,0.0,317.40617990493774,2026-02-03T05:12:48.817134
paysim,CWAE-MMD-CRPS,42,100000,3,7,0.0057734421660362335,0.7962796735392816,0.049824150490948,0.0,332.1241149902344,2026-02-03T05:18:20.964594
paysim,CWAE-MMD-Huber,42,100000,3,7,0.0057734421660362335,0.8463022005717206,0.11246514179877608,0.0,320.1884801387787,2026-02-03T05:23:41.176506
paysim,CWAE-MMD-DIF-Dual,42,100000,3,7,0.0057734421660362335,0.7969364962092441,0.09699927335604977,0.0,325.57762598991394,2026-02-03T05:29:06.778410
